decoy,selected,extra
-7194,7194,17194
-7195,7195,17195
-7196,7196,17196
-7197,7197,17197
-7198,7198,17198
-7199,7199,17199
-7200,7200,17200
-7201,7201,17201
-7202,7202,17202
-7203,7203,17203
-7204,7204,17204
-7205,7205,17205
-7206,7206,17206
-7207,7207,17207
-7208,7208,17208
-7209,7209,17209
-7210,7210,17210
-7211,7211,17211
-7212,7212,17212
-7213,7213,17213
-7214,7214,17214
-7215,7215,17215
-7216,7216,17216
-7217,7217,17217
-7218,7218,17218
-7219,7219,17219
-7220,7220,17220
-7221,7221,17221
-7222,7222,17222
-7223,7223,17223
-7224,7224,17224
-7225,7225,17225
-7226,7226,17226
-7227,7227,17227
-7228,7228,17228
-7229,7229,17229
-7230,7230,17230
-7231,7231,17231
-7232,7232,17232
-7233,7233,17233
-7234,7234,17234
-7235,7235,17235
-7236,7236,17236
-7237,7237,17237
-7238,7238,17238
-7239,7239,17239
-7240,7240,17240
-7241,7241,17241
-7242,7242,17242
-7243,7243,17243
-7244,7244,17244
-7245,7245,17245
-7246,7246,17246
-7247,7247,17247
-7248,7248,17248
-7249,7249,17249
-7250,7250,17250
-7251,7251,17251
-7252,7252,17252
-7253,7253,17253
-7254,7254,17254
-7255,7255,17255
-7256,7256,17256
-7257,7257,17257
-7258,7258,17258
-7259,7259,17259
-7260,7260,17260
-7261,7261,17261
-7262,7262,17262
-7263,7263,17263
-7264,7264,17264
-7265,7265,17265
-7266,7266,17266
-7267,7267,17267
-7268,7268,17268
-7269,7269,17269
-7270,7270,17270
-7271,7271,17271
-7272,7272,17272
-7273,7273,17273
-7274,7274,17274
-7275,7275,17275
-7276,7276,17276
-7277,7277,17277
-7278,7278,17278
-7279,7279,17279
-7280,7280,17280
-7281,7281,17281
-7282,7282,17282
-7283,7283,17283
-7284,7284,17284
-7285,7285,17285
-7286,7286,17286
-7287,7287,17287
-7288,7288,17288
-7289,7289,17289
-7290,7290,17290
-7291,7291,17291
-7292,7292,17292
-7293,7293,17293
-7294,7294,17294
-7295,7295,17295
-7296,7296,17296
-7297,7297,17297
-7298,7298,17298
-7299,7299,17299
-7300,7300,17300
-7301,7301,17301
-7302,7302,17302
-7303,7303,17303
-7304,7304,17304
-7305,7305,17305
-7306,7306,17306
-7307,7307,17307
-7308,7308,17308
-7309,7309,17309
-7310,7310,17310
-7311,7311,17311
-7312,7312,17312
-7313,7313,17313
-7314,7314,17314
-7315,7315,17315
-7316,7316,17316
-7317,7317,17317
-7318,7318,17318
-7319,7319,17319
-7320,7320,17320
-7321,7321,17321
-7322,7322,17322
-7323,7323,17323
-7324,7324,17324
-7325,7325,17325
-7326,7326,17326
-7327,7327,17327
-7328,7328,17328
-7329,7329,17329
-7330,7330,17330
-7331,7331,17331
-7332,7332,17332
-7333,7333,17333
-7334,7334,17334
-7335,7335,17335
-7336,7336,17336
-7337,7337,17337
-7338,7338,17338
-7339,7339,17339
-7340,7340,17340
-7341,7341,17341
-7342,7342,17342
-7343,7343,17343
-7344,7344,17344
-7345,7345,17345
-7346,7346,17346
-7347,7347,17347
-7348,7348,17348
-7349,7349,17349
-7350,7350,17350
-7351,7351,17351
-7352,7352,17352
-7353,7353,17353
-7354,7354,17354
-7355,7355,17355
-7356,7356,17356
-7357,7357,17357
-7358,7358,17358
-7359,7359,17359
-7360,7360,17360
-7361,7361,17361
-7362,7362,17362
-7363,7363,17363
-7364,7364,17364
-7365,7365,17365
-7366,7366,17366
-7367,7367,17367
-7368,7368,17368
-7369,7369,17369
-7370,7370,17370
-7371,7371,17371
-7372,7372,17372
-7373,7373,17373
-7374,7374,17374
-7375,7375,17375
-7376,7376,17376
-7377,7377,17377
-7378,7378,17378
-7379,7379,17379
-7380,7380,17380
-7381,7381,17381
-7382,7382,17382
-7383,7383,17383
-7384,7384,17384
-7385,7385,17385
-7386,7386,17386
-7387,7387,17387
-7388,7388,17388
-7389,7389,17389
-7390,7390,17390
-7391,7391,17391
-7392,7392,17392
-7393,7393,17393
-7394,7394,17394
-7395,7395,17395
-7396,7396,17396
-7397,7397,17397
-7398,7398,17398
-7399,7399,17399
-7400,7400,17400
-7401,7401,17401
-7402,7402,17402
-7403,7403,17403
-7404,7404,17404
-7405,7405,17405
-7406,7406,17406
-7407,7407,17407
-7408,7408,17408
-7409,7409,17409
-7410,7410,17410
-7411,7411,17411
-7412,7412,17412
-7413,7413,17413
-7414,7414,17414
-7415,7415,17415
-7416,7416,17416
-7417,7417,17417
-7418,7418,17418
-7419,7419,17419
-7420,7420,17420
-7421,7421,17421
-7422,7422,17422
-7423,7423,17423
-7424,7424,17424
-7425,7425,17425
-7426,7426,17426
-7427,7427,17427
-7428,7428,17428
-7429,7429,17429
-7430,7430,17430
-7431,7431,17431
-7432,7432,17432
-7433,7433,17433
-7434,7434,17434
-7435,7435,17435
-7436,7436,17436
-7437,7437,17437
-7438,7438,17438
-7439,7439,17439
-7440,7440,17440
-7441,7441,17441
-7442,7442,17442
-7443,7443,17443
-7444,7444,17444
-7445,7445,17445
-7446,7446,17446
-7447,7447,17447
-7448,7448,17448
-7449,7449,17449
-7450,7450,17450
-7451,7451,17451
-7452,7452,17452
-7453,7453,17453
-7454,7454,17454
-7455,7455,17455
-7456,7456,17456
-7457,7457,17457
-7458,7458,17458
-7459,7459,17459
-7460,7460,17460
-7461,7461,17461
-7462,7462,17462
-7463,7463,17463
-7464,7464,17464
-7465,7465,17465
-7466,7466,17466
-7467,7467,17467
-7468,7468,17468
-7469,7469,17469
-7470,7470,17470
-7471,7471,17471
-7472,7472,17472
-7473,7473,17473
-7474,7474,17474
-7475,7475,17475
-7476,7476,17476
-7477,7477,17477
-7478,7478,17478
-7479,7479,17479
-7480,7480,17480
-7481,7481,17481
-7482,7482,17482
-7483,7483,17483
-7484,7484,17484
-7485,7485,17485
-7486,7486,17486
-7487,7487,17487
-7488,7488,17488
-7489,7489,17489
-7490,7490,17490
-7491,7491,17491
-7492,7492,17492
-7493,7493,17493
-7494,7494,17494
-7495,7495,17495
-7496,7496,17496
-7497,7497,17497
-7498,7498,17498
-7499,7499,17499
-7500,7500,17500
-7501,7501,17501
-7502,7502,17502
-7503,7503,17503
-7504,7504,17504
-7505,7505,17505
-7506,7506,17506
-7507,7507,17507
-7508,7508,17508
-7509,7509,17509
-7510,7510,17510
-7511,7511,17511
-7512,7512,17512
-7513,7513,17513
-7514,7514,17514
-7515,7515,17515
-7516,7516,17516
-7517,7517,17517
-7518,7518,17518
-7519,7519,17519
-7520,7520,17520
-7521,7521,17521
-7522,7522,17522
-7523,7523,17523
-7524,7524,17524
-7525,7525,17525
-7526,7526,17526
-7527,7527,17527
-7528,7528,17528
-7529,7529,17529
-7530,7530,17530
-7531,7531,17531
-7532,7532,17532
-7533,7533,17533
-7534,7534,17534
-7535,7535,17535
-7536,7536,17536
-7537,7537,17537
-7538,7538,17538
-7539,7539,17539
-7540,7540,17540
-7541,7541,17541
-7542,7542,17542
-7543,7543,17543
-7544,7544,17544
-7545,7545,17545
-7546,7546,17546
-7547,7547,17547
-7548,7548,17548
-7549,7549,17549
-7550,7550,17550
-7551,7551,17551
-7552,7552,17552
-7553,7553,17553
-7554,7554,17554
-7555,7555,17555
-7556,7556,17556
-7557,7557,17557
-7558,7558,17558
-7559,7559,17559
-7560,7560,17560
-7561,7561,17561
-7562,7562,17562
-7563,7563,17563
-7564,7564,17564
-7565,7565,17565
-7566,7566,17566
-7567,7567,17567
-7568,7568,17568
-7569,7569,17569
-7570,7570,17570
-7571,7571,17571
-7572,7572,17572
-7573,7573,17573
-7574,7574,17574
-7575,7575,17575
-7576,7576,17576
-7577,7577,17577
-7578,7578,17578
-7579,7579,17579
-7580,7580,17580
-7581,7581,17581
-7582,7582,17582
-7583,7583,17583
-7584,7584,17584
-7585,7585,17585
-7586,7586,17586
-7587,7587,17587
-7588,7588,17588
-7589,7589,17589
-7590,7590,17590
-7591,7591,17591
-7592,7592,17592
-7593,7593,17593
-7594,7594,17594
-7595,7595,17595
-7596,7596,17596
-7597,7597,17597
-7598,7598,17598
-7599,7599,17599
-7600,7600,17600
-7601,7601,17601
-7602,7602,17602
-7603,7603,17603
-7604,7604,17604
-7605,7605,17605
-7606,7606,17606
-7607,7607,17607
-7608,7608,17608
-7609,7609,17609
-7610,7610,17610
-7611,7611,17611
-7612,7612,17612
-7613,7613,17613
-7614,7614,17614
-7615,7615,17615
-7616,7616,17616
-7617,7617,17617
-7618,7618,17618
-7619,7619,17619
-7620,7620,17620
-7621,7621,17621
-7622,7622,17622
-7623,7623,17623
-7624,7624,17624
-7625,7625,17625
-7626,7626,17626
-7627,7627,17627
-7628,7628,17628
-7629,7629,17629
-7630,7630,17630
-7631,7631,17631
-7632,7632,17632
-7633,7633,17633
-7634,7634,17634
-7635,7635,17635
-7636,7636,17636
-7637,7637,17637
-7638,7638,17638
-7639,7639,17639
-7640,7640,17640
-7641,7641,17641
-7642,7642,17642
-7643,7643,17643
-7644,7644,17644
-7645,7645,17645
-7646,7646,17646
-7647,7647,17647
-7648,7648,17648
-7649,7649,17649
-7650,7650,17650
-7651,7651,17651
-7652,7652,17652
-7653,7653,17653
-7654,7654,17654
-7655,7655,17655
-7656,7656,17656
-7657,7657,17657
-7658,7658,17658
-7659,7659,17659
-7660,7660,17660
-7661,7661,17661
-7662,7662,17662
-7663,7663,17663
-7664,7664,17664
-7665,7665,17665
-7666,7666,17666
-7667,7667,17667
-7668,7668,17668
-7669,7669,17669
-7670,7670,17670
-7671,7671,17671
-7672,7672,17672
-7673,7673,17673
-7674,7674,17674
-7675,7675,17675
-7676,7676,17676
-7677,7677,17677
-7678,7678,17678
-7679,7679,17679
-7680,7680,17680
-7681,7681,17681
-7682,7682,17682
-7683,7683,17683
-7684,7684,17684
-7685,7685,17685
-7686,7686,17686
-7687,7687,17687
-7688,7688,17688
-7689,7689,17689
-7690,7690,17690
-7691,7691,17691
-7692,7692,17692
-7693,7693,17693
-7694,7694,17694
-7695,7695,17695
-7696,7696,17696
-7697,7697,17697
-7698,7698,17698
-7699,7699,17699
-7700,7700,17700
-7701,7701,17701
-7702,7702,17702
-7703,7703,17703
-7704,7704,17704
-7705,7705,17705
-7706,7706,17706
-7707,7707,17707
-7708,7708,17708
-7709,7709,17709
-7710,7710,17710
-7711,7711,17711
-7712,7712,17712
-7713,7713,17713
-7714,7714,17714
-7715,7715,17715
-7716,7716,17716
-7717,7717,17717
-7718,7718,17718
-7719,7719,17719
-7720,7720,17720
-7721,7721,17721
-7722,7722,17722
-7723,7723,17723
-7724,7724,17724
-7725,7725,17725
-7726,7726,17726
-7727,7727,17727
-7728,7728,17728
-7729,7729,17729
-7730,7730,17730
-7731,7731,17731
-7732,7732,17732
-7733,7733,17733
-7734,7734,17734
-7735,7735,17735
-7736,7736,17736
-7737,7737,17737
-7738,7738,17738
-7739,7739,17739
-7740,7740,17740
-7741,7741,17741
-7742,7742,17742
-7743,7743,17743
-7744,7744,17744
-7745,7745,17745
-7746,7746,17746
-7747,7747,17747
-7748,7748,17748
-7749,7749,17749
-7750,7750,17750
-7751,7751,17751
-7752,7752,17752
-7753,7753,17753
-7754,7754,17754
-7755,7755,17755
-7756,7756,17756
-7757,7757,17757
-7758,7758,17758
-7759,7759,17759
-7760,7760,17760
-7761,7761,17761
-7762,7762,17762
-7763,7763,17763
-7764,7764,17764
-7765,7765,17765
-7766,7766,17766
-7767,7767,17767
-7768,7768,17768
-7769,7769,17769
-7770,7770,17770
-7771,7771,17771
-7772,7772,17772
-7773,7773,17773
-7774,7774,17774
-7775,7775,17775
-7776,7776,17776
-7777,7777,17777
-7778,7778,17778
-7779,7779,17779
-7780,7780,17780
-7781,7781,17781
-7782,7782,17782
-7783,7783,17783
-7784,7784,17784
-7785,7785,17785
-7786,7786,17786
-7787,7787,17787
-7788,7788,17788
-7789,7789,17789
-7790,7790,17790
-7791,7791,17791
-7792,7792,17792
-7793,7793,17793
-7794,7794,17794
-7795,7795,17795
-7796,7796,17796
-7797,7797,17797
-7798,7798,17798
-7799,7799,17799
-7800,7800,17800
-7801,7801,17801
-7802,7802,17802
-7803,7803,17803
-7804,7804,17804
-7805,7805,17805
-7806,7806,17806
-7807,7807,17807
-7808,7808,17808
-7809,7809,17809
-7810,7810,17810
-7811,7811,17811
-7812,7812,17812
-7813,7813,17813
-7814,7814,17814
-7815,7815,17815
-7816,7816,17816
-7817,7817,17817
-7818,7818,17818
-7819,7819,17819
-7820,7820,17820
-7821,7821,17821
-7822,7822,17822
-7823,7823,17823
-7824,7824,17824
-7825,7825,17825
-7826,7826,17826
-7827,7827,17827
-7828,7828,17828
-7829,7829,17829
-7830,7830,17830
-7831,7831,17831
-7832,7832,17832
-7833,7833,17833
-7834,7834,17834
-7835,7835,17835
-7836,7836,17836
-7837,7837,17837
-7838,7838,17838
-7839,7839,17839
-7840,7840,17840
-7841,7841,17841
-7842,7842,17842
-7843,7843,17843
-7844,7844,17844
-7845,7845,17845
-7846,7846,17846
-7847,7847,17847
-7848,7848,17848
-7849,7849,17849
-7850,7850,17850
-7851,7851,17851
-7852,7852,17852
-7853,7853,17853
-7854,7854,17854
-7855,7855,17855
-7856,7856,17856
-7857,7857,17857
-7858,7858,17858
-7859,7859,17859
-7860,7860,17860
-7861,7861,17861
-7862,7862,17862
-7863,7863,17863
-7864,7864,17864
-7865,7865,17865
-7866,7866,17866
-7867,7867,17867
-7868,7868,17868
-7869,7869,17869
-7870,7870,17870
-7871,7871,17871
-7872,7872,17872
-7873,7873,17873
-7874,7874,17874
-7875,7875,17875
-7876,7876,17876
-7877,7877,17877
-7878,7878,17878
-7879,7879,17879
-7880,7880,17880
-7881,7881,17881
-7882,7882,17882
-7883,7883,17883
-7884,7884,17884
-7885,7885,17885
-7886,7886,17886
-7887,7887,17887
-7888,7888,17888
-7889,7889,17889
-7890,7890,17890
-7891,7891,17891
-7892,7892,17892
-7893,7893,17893
-7894,7894,17894
-7895,7895,17895
-7896,7896,17896
-7897,7897,17897
-7898,7898,17898
-7899,7899,17899
-7900,7900,17900
-7901,7901,17901
-7902,7902,17902
-7903,7903,17903
-7904,7904,17904
-7905,7905,17905
-7906,7906,17906
-7907,7907,17907
-7908,7908,17908
-7909,7909,17909
-7910,7910,17910
-7911,7911,17911
-7912,7912,17912
-7913,7913,17913
-7914,7914,17914
-7915,7915,17915
-7916,7916,17916
-7917,7917,17917
-7918,7918,17918
-7919,7919,17919
-7920,7920,17920
-7921,7921,17921
-7922,7922,17922
-7923,7923,17923
-7924,7924,17924
-7925,7925,17925
-7926,7926,17926
-7927,7927,17927
-7928,7928,17928
-7929,7929,17929
-7930,7930,17930
-7931,7931,17931
-7932,7932,17932
-7933,7933,17933
-7934,7934,17934
-7935,7935,17935
-7936,7936,17936
-7937,7937,17937
-7938,7938,17938
-7939,7939,17939
-7940,7940,17940
-7941,7941,17941
-7942,7942,17942
-7943,7943,17943
-7944,7944,17944
-7945,7945,17945
-7946,7946,17946
-7947,7947,17947
-7948,7948,17948
-7949,7949,17949
-7950,7950,17950
-7951,7951,17951
-7952,7952,17952
-7953,7953,17953
-7954,7954,17954
-7955,7955,17955
-7956,7956,17956
-7957,7957,17957
-7958,7958,17958
-7959,7959,17959
-7960,7960,17960
-7961,7961,17961
-7962,7962,17962
-7963,7963,17963
-7964,7964,17964
-7965,7965,17965
-7966,7966,17966
-7967,7967,17967
-7968,7968,17968
-7969,7969,17969
-7970,7970,17970
-7971,7971,17971
-7972,7972,17972
-7973,7973,17973
-7974,7974,17974
-7975,7975,17975
-7976,7976,17976
-7977,7977,17977
-7978,7978,17978
-7979,7979,17979
-7980,7980,17980
-7981,7981,17981
-7982,7982,17982
-7983,7983,17983
-7984,7984,17984
-7985,7985,17985
-7986,7986,17986
-7987,7987,17987
-7988,7988,17988
-7989,7989,17989
-7990,7990,17990
-7991,7991,17991
-7992,7992,17992
-7993,7993,17993
-7994,7994,17994
-7995,7995,17995
-7996,7996,17996
-7997,7997,17997
-7998,7998,17998
-7999,7999,17999
-8000,8000,18000
-8001,8001,18001
-8002,8002,18002
-8003,8003,18003
-8004,8004,18004
-8005,8005,18005
-8006,8006,18006
-8007,8007,18007
-8008,8008,18008
-8009,8009,18009
-8010,8010,18010
-8011,8011,18011
-8012,8012,18012
-8013,8013,18013
-8014,8014,18014
-8015,8015,18015
-8016,8016,18016
-8017,8017,18017
-8018,8018,18018
-8019,8019,18019
-8020,8020,18020
-8021,8021,18021
-8022,8022,18022
-8023,8023,18023
-8024,8024,18024
-8025,8025,18025
-8026,8026,18026
-8027,8027,18027
-8028,8028,18028
-8029,8029,18029
-8030,8030,18030
-8031,8031,18031
-8032,8032,18032
-8033,8033,18033
-8034,8034,18034
-8035,8035,18035
-8036,8036,18036
-8037,8037,18037
-8038,8038,18038
-8039,8039,18039
-8040,8040,18040
-8041,8041,18041
-8042,8042,18042
-8043,8043,18043
-8044,8044,18044
-8045,8045,18045
-8046,8046,18046
-8047,8047,18047
-8048,8048,18048
-8049,8049,18049
-8050,8050,18050
-8051,8051,18051
-8052,8052,18052
-8053,8053,18053
-8054,8054,18054
-8055,8055,18055
-8056,8056,18056
-8057,8057,18057
-8058,8058,18058
-8059,8059,18059
-8060,8060,18060
-8061,8061,18061
-8062,8062,18062
-8063,8063,18063
-8064,8064,18064
-8065,8065,18065
-8066,8066,18066
-8067,8067,18067
-8068,8068,18068
-8069,8069,18069
-8070,8070,18070
-8071,8071,18071
-8072,8072,18072
-8073,8073,18073
-8074,8074,18074
-8075,8075,18075
-8076,8076,18076
-8077,8077,18077
-8078,8078,18078
-8079,8079,18079
-8080,8080,18080
-8081,8081,18081
-8082,8082,18082
-8083,8083,18083
-8084,8084,18084
-8085,8085,18085
-8086,8086,18086
-8087,8087,18087
-8088,8088,18088
-8089,8089,18089
-8090,8090,18090
-8091,8091,18091
-8092,8092,18092
-8093,8093,18093
-8094,8094,18094
-8095,8095,18095
-8096,8096,18096
-8097,8097,18097
-8098,8098,18098
-8099,8099,18099
-8100,8100,18100
-8101,8101,18101
-8102,8102,18102
-8103,8103,18103
-8104,8104,18104
-8105,8105,18105
-8106,8106,18106
-8107,8107,18107
-8108,8108,18108
-8109,8109,18109
-8110,8110,18110
-8111,8111,18111
-8112,8112,18112
-8113,8113,18113
-8114,8114,18114
-8115,8115,18115
-8116,8116,18116
-8117,8117,18117
-8118,8118,18118
-8119,8119,18119
-8120,8120,18120
-8121,8121,18121
-8122,8122,18122
-8123,8123,18123
-8124,8124,18124
-8125,8125,18125
-8126,8126,18126
-8127,8127,18127
-8128,8128,18128
-8129,8129,18129
-8130,8130,18130
-8131,8131,18131
-8132,8132,18132
-8133,8133,18133
-8134,8134,18134
-8135,8135,18135
-8136,8136,18136
-8137,8137,18137
-8138,8138,18138
-8139,8139,18139
-8140,8140,18140
-8141,8141,18141
-8142,8142,18142
-8143,8143,18143
-8144,8144,18144
-8145,8145,18145
-8146,8146,18146
-8147,8147,18147
-8148,8148,18148
-8149,8149,18149
-8150,8150,18150
-8151,8151,18151
-8152,8152,18152
-8153,8153,18153
-8154,8154,18154
-8155,8155,18155
-8156,8156,18156
-8157,8157,18157
-8158,8158,18158
-8159,8159,18159
-8160,8160,18160
-8161,8161,18161
-8162,8162,18162
-8163,8163,18163
-8164,8164,18164
-8165,8165,18165
-8166,8166,18166
-8167,8167,18167
-8168,8168,18168
-8169,8169,18169
-8170,8170,18170
-8171,8171,18171
-8172,8172,18172
-8173,8173,18173
-8174,8174,18174
-8175,8175,18175
-8176,8176,18176
-8177,8177,18177
-8178,8178,18178
-8179,8179,18179
-8180,8180,18180
-8181,8181,18181
-8182,8182,18182
-8183,8183,18183
-8184,8184,18184
-8185,8185,18185
-8186,8186,18186
-8187,8187,18187
-8188,8188,18188
-8189,8189,18189
-8190,8190,18190
-8191,8191,18191
-8192,8192,18192
-8193,8193,18193
-8194,8194,18194
-8195,8195,18195
-8196,8196,18196
-8197,8197,18197
-8198,8198,18198
-8199,8199,18199
-8200,8200,18200
-8201,8201,18201
-8202,8202,18202
-8203,8203,18203
-8204,8204,18204
-8205,8205,18205
-8206,8206,18206
-8207,8207,18207
-8208,8208,18208
-8209,8209,18209
-8210,8210,18210
-8211,8211,18211
-8212,8212,18212
-8213,8213,18213
-8214,8214,18214
-8215,8215,18215
-8216,8216,18216
-8217,8217,18217
-8218,8218,18218
-8219,8219,18219
-8220,8220,18220
-8221,8221,18221
-8222,8222,18222
-8223,8223,18223
-8224,8224,18224
-8225,8225,18225
-8226,8226,18226
-8227,8227,18227
-8228,8228,18228
-8229,8229,18229
-8230,8230,18230
-8231,8231,18231
-8232,8232,18232
-8233,8233,18233
-8234,8234,18234
-8235,8235,18235
-8236,8236,18236
-8237,8237,18237
-8238,8238,18238
-8239,8239,18239
-8240,8240,18240
-8241,8241,18241
-8242,8242,18242
-8243,8243,18243
-8244,8244,18244
-8245,8245,18245
-8246,8246,18246
-8247,8247,18247
-8248,8248,18248
-8249,8249,18249
-8250,8250,18250
-8251,8251,18251
-8252,8252,18252
-8253,8253,18253
-8254,8254,18254
-8255,8255,18255
-8256,8256,18256
-8257,8257,18257
-8258,8258,18258
-8259,8259,18259
-8260,8260,18260
-8261,8261,18261
-8262,8262,18262
-8263,8263,18263
-8264,8264,18264
-8265,8265,18265
-8266,8266,18266
-8267,8267,18267
-8268,8268,18268
-8269,8269,18269
-8270,8270,18270
-8271,8271,18271
-8272,8272,18272
-8273,8273,18273
-8274,8274,18274
-8275,8275,18275
-8276,8276,18276
-8277,8277,18277
-8278,8278,18278
-8279,8279,18279
-8280,8280,18280
-8281,8281,18281
-8282,8282,18282
-8283,8283,18283
-8284,8284,18284
-8285,8285,18285
-8286,8286,18286
-8287,8287,18287
-8288,8288,18288
-8289,8289,18289
-8290,8290,18290
-8291,8291,18291
-8292,8292,18292
-8293,8293,18293
-8294,8294,18294
-8295,8295,18295
-8296,8296,18296
-8297,8297,18297
-8298,8298,18298
-8299,8299,18299
-8300,8300,18300
-8301,8301,18301
-8302,8302,18302
-8303,8303,18303
-8304,8304,18304
-8305,8305,18305
-8306,8306,18306
-8307,8307,18307
-8308,8308,18308
-8309,8309,18309
-8310,8310,18310
-8311,8311,18311
-8312,8312,18312
-8313,8313,18313
-8314,8314,18314
-8315,8315,18315
-8316,8316,18316
-8317,8317,18317
-8318,8318,18318
-8319,8319,18319
-8320,8320,18320
-8321,8321,18321
-8322,8322,18322
-8323,8323,18323
-8324,8324,18324
-8325,8325,18325
-8326,8326,18326
-8327,8327,18327
-8328,8328,18328
-8329,8329,18329
-8330,8330,18330
-8331,8331,18331
-8332,8332,18332
-8333,8333,18333
-8334,8334,18334
-8335,8335,18335
-8336,8336,18336
-8337,8337,18337
-8338,8338,18338
-8339,8339,18339
-8340,8340,18340
-8341,8341,18341
-8342,8342,18342
-8343,8343,18343
-8344,8344,18344
-8345,8345,18345
-8346,8346,18346
-8347,8347,18347
-8348,8348,18348
-8349,8349,18349
-8350,8350,18350
-8351,8351,18351
-8352,8352,18352
-8353,8353,18353
-8354,8354,18354
-8355,8355,18355
-8356,8356,18356
-8357,8357,18357
-8358,8358,18358
-8359,8359,18359
-8360,8360,18360
-8361,8361,18361
-8362,8362,18362
-8363,8363,18363
-8364,8364,18364
-8365,8365,18365
-8366,8366,18366
-8367,8367,18367
-8368,8368,18368
-8369,8369,18369
-8370,8370,18370
-8371,8371,18371
-8372,8372,18372
-8373,8373,18373
-8374,8374,18374
-8375,8375,18375
-8376,8376,18376
-8377,8377,18377
-8378,8378,18378
-8379,8379,18379
-8380,8380,18380
-8381,8381,18381
-8382,8382,18382
-8383,8383,18383
-8384,8384,18384
-8385,8385,18385
-8386,8386,18386
-8387,8387,18387
-8388,8388,18388
-8389,8389,18389
-8390,8390,18390
-8391,8391,18391
-8392,8392,18392
-8393,8393,18393
-8394,8394,18394
-8395,8395,18395
-8396,8396,18396
-8397,8397,18397
-8398,8398,18398
-8399,8399,18399
-8400,8400,18400
-8401,8401,18401
-8402,8402,18402
-8403,8403,18403
-8404,8404,18404
-8405,8405,18405
-8406,8406,18406
-8407,8407,18407
-8408,8408,18408
-8409,8409,18409
-8410,8410,18410
-8411,8411,18411
-8412,8412,18412
-8413,8413,18413
-8414,8414,18414
-8415,8415,18415
-8416,8416,18416
-8417,8417,18417
-8418,8418,18418
-8419,8419,18419
-8420,8420,18420
-8421,8421,18421
-8422,8422,18422
-8423,8423,18423
-8424,8424,18424
-8425,8425,18425
-8426,8426,18426
-8427,8427,18427
-8428,8428,18428
-8429,8429,18429
-8430,8430,18430
-8431,8431,18431
-8432,8432,18432
-8433,8433,18433
-8434,8434,18434
-8435,8435,18435
-8436,8436,18436
-8437,8437,18437
-8438,8438,18438
-8439,8439,18439
-8440,8440,18440
-8441,8441,18441
-8442,8442,18442
-8443,8443,18443
-8444,8444,18444
-8445,8445,18445
-8446,8446,18446
-8447,8447,18447
-8448,8448,18448
-8449,8449,18449
-8450,8450,18450
-8451,8451,18451
-8452,8452,18452
-8453,8453,18453
-8454,8454,18454
-8455,8455,18455
-8456,8456,18456
-8457,8457,18457
-8458,8458,18458
-8459,8459,18459
-8460,8460,18460
-8461,8461,18461
-8462,8462,18462
-8463,8463,18463
-8464,8464,18464
-8465,8465,18465
-8466,8466,18466
-8467,8467,18467
-8468,8468,18468
-8469,8469,18469
-8470,8470,18470
-8471,8471,18471
-8472,8472,18472
-8473,8473,18473
-8474,8474,18474
-8475,8475,18475
-8476,8476,18476
-8477,8477,18477
-8478,8478,18478
-8479,8479,18479
-8480,8480,18480
-8481,8481,18481
-8482,8482,18482
-8483,8483,18483
-8484,8484,18484
-8485,8485,18485
-8486,8486,18486
-8487,8487,18487
-8488,8488,18488
-8489,8489,18489
-8490,8490,18490
-8491,8491,18491
-8492,8492,18492
-8493,8493,18493
-8494,8494,18494
-8495,8495,18495
-8496,8496,18496
-8497,8497,18497
-8498,8498,18498
-8499,8499,18499
-8500,8500,18500
-8501,8501,18501
-8502,8502,18502
-8503,8503,18503
-8504,8504,18504
-8505,8505,18505
-8506,8506,18506
-8507,8507,18507
-8508,8508,18508
-8509,8509,18509
-8510,8510,18510
-8511,8511,18511
-8512,8512,18512
-8513,8513,18513
-8514,8514,18514
-8515,8515,18515
-8516,8516,18516
-8517,8517,18517
-8518,8518,18518
-8519,8519,18519
-8520,8520,18520
-8521,8521,18521
-8522,8522,18522
-8523,8523,18523
-8524,8524,18524
-8525,8525,18525
-8526,8526,18526
-8527,8527,18527
-8528,8528,18528
-8529,8529,18529
-8530,8530,18530
-8531,8531,18531
-8532,8532,18532
-8533,8533,18533
-8534,8534,18534
-8535,8535,18535
-8536,8536,18536
-8537,8537,18537
-8538,8538,18538
-8539,8539,18539
-8540,8540,18540
-8541,8541,18541
-8542,8542,18542
-8543,8543,18543
-8544,8544,18544
-8545,8545,18545
-8546,8546,18546
-8547,8547,18547
-8548,8548,18548
-8549,8549,18549
-8550,8550,18550
-8551,8551,18551
-8552,8552,18552
-8553,8553,18553
-8554,8554,18554
-8555,8555,18555
-8556,8556,18556
-8557,8557,18557
-8558,8558,18558
-8559,8559,18559
-8560,8560,18560
-8561,8561,18561
-8562,8562,18562
-8563,8563,18563
-8564,8564,18564
-8565,8565,18565
-8566,8566,18566
-8567,8567,18567
-8568,8568,18568
-8569,8569,18569
-8570,8570,18570
-8571,8571,18571
-8572,8572,18572
-8573,8573,18573
-8574,8574,18574
-8575,8575,18575
-8576,8576,18576
-8577,8577,18577
-8578,8578,18578
-8579,8579,18579
-8580,8580,18580
-8581,8581,18581
-8582,8582,18582
-8583,8583,18583
-8584,8584,18584
-8585,8585,18585
-8586,8586,18586
-8587,8587,18587
-8588,8588,18588
-8589,8589,18589
-8590,8590,18590
-8591,8591,18591
-8592,8592,18592
